Site,X1,X2,X3,Species
2115,0,0,0,coyote
2116,0,0,0,coyote
2117,0,0,0,coyote
2118,0,1,1,coyote
2119,0,0,0,coyote
2120,0,0,0,coyote
2121,0,0,1,coyote
2122,0,0,0,coyote
2123,0,0,0,coyote
2124,1,0,0,coyote
2125,1,0,0,coyote
2126,1,0,0,coyote
2127,0,0,0,coyote
2128,0,1,0,coyote
2129,0,0,0,coyote
2130,0,0,0,coyote
2131,0,0,1,coyote
2132,1,0,1,coyote
2133,0,0,0,coyote
2134,0,0,0,coyote
2135,0,0,0,coyote
2136,0,0,0,coyote
2137,1,0,0,coyote
2138,0,0,0,coyote
2139,0,0,0,coyote
2140,0,0,0,coyote
2141,0,0,0,coyote
2142,0,0,0,coyote
2143,0,0,0,coyote
2144,0,0,0,coyote
2145,1,0,0,coyote
2146,0,0,0,coyote
2147,0,0,0,coyote
2148,0,0,1,coyote
2149,0,0,0,coyote
2150,0,0,0,coyote
2151,0,0,0,coyote
2152,1,0,0,coyote
2153,0,0,0,coyote
2154,1,0,0,coyote
2155,0,0,1,coyote
2156,0,0,0,coyote
2157,0,0,0,coyote
2158,0,0,0,coyote
2159,0,0,0,coyote
2160,0,1,1,coyote
2161,0,0,1,coyote
2162,0,0,0,coyote
2163,1,0,0,coyote
2164,0,1,0,coyote
2165,0,0,0,coyote
2166,0,0,0,coyote
2167,0,0,0,coyote
2168,0,0,0,coyote
2169,0,0,0,coyote
2170,0,1,0,coyote
2171,0,0,0,coyote
2172,0,0,0,coyote
2173,0,0,0,coyote
2174,0,0,0,coyote
2175,0,0,0,coyote
2176,0,0,0,coyote
2177,0,0,0,coyote
2178,0,0,0,coyote
2179,1,1,1,coyote
2180,0,0,0,coyote
2181,0,0,0,coyote
2182,0,0,0,coyote
2183,1,0,0,coyote
2184,0,0,0,coyote
2185,0,1,1,coyote
2186,0,0,0,coyote
2187,0,0,0,coyote
2188,0,1,0,coyote
2189,0,1,0,coyote
2190,0,1,0,coyote
2191,0,0,0,coyote
2192,1,0,0,coyote
2193,0,0,0,coyote
2194,0,0,0,coyote
2195,0,0,0,coyote
2196,0,1,1,coyote
2197,0,0,0,coyote
2198,0,0,1,coyote
2199,1,1,1,coyote
2200,0,0,0,coyote
2201,1,0,0,coyote
2202,1,0,0,coyote
2203,0,0,0,coyote
2204,0,1,0,coyote
2205,0,0,0,coyote
2206,0,0,0,coyote
2207,0,0,0,coyote
2208,0,0,0,coyote
2209,0,0,0,coyote
2210,0,1,0,coyote
2211,0,1,0,coyote
2212,0,0,0,coyote
2213,0,0,0,coyote
2214,0,0,0,coyote
2215,1,0,0,coyote
2216,0,0,1,coyote
2217,0,0,0,coyote
2218,0,0,1,coyote
2219,0,0,1,coyote
2220,1,0,0,coyote
2221,0,0,0,coyote
2222,1,0,0,coyote
2223,1,0,1,coyote
2224,0,1,0,coyote
2225,0,0,0,coyote
2226,0,0,0,coyote
2227,0,1,1,coyote
2228,0,1,0,coyote
2229,0,0,0,coyote
2230,0,0,0,coyote
2231,0,0,0,coyote
2232,0,1,0,coyote
2233,0,0,0,coyote
2234,0,0,0,coyote
2235,0,0,0,coyote
2236,0,0,0,coyote
2237,0,1,1,coyote
2238,0,0,0,coyote
2239,0,0,0,coyote
2240,0,0,0,coyote
2241,0,0,0,coyote
2242,0,0,0,coyote
2243,0,0,0,coyote
2244,0,0,0,coyote
2245,0,0,0,coyote
2246,0,1,0,coyote
2247,0,0,0,coyote
2248,0,0,0,coyote
2249,0,0,0,coyote
2250,0,1,0,coyote
2251,0,1,0,coyote
2252,0,0,0,coyote
2253,1,1,1,coyote
2254,0,0,0,coyote
2255,1,1,1,coyote
2256,0,0,0,coyote
2257,0,0,0,coyote
2258,0,0,0,coyote
2259,0,0,0,coyote
2260,0,0,0,coyote
2261,0,0,0,coyote
2262,0,0,0,coyote
2263,0,0,1,coyote
2264,0,0,0,coyote
2265,0,0,0,coyote
2266,0,0,0,coyote
2267,0,0,0,coyote
2268,0,0,0,coyote
2269,0,0,0,coyote
2270,1,1,0,coyote
2271,0,0,0,coyote
2272,0,0,0,coyote
2273,1,0,1,coyote
2274,0,0,0,coyote
2275,1,0,0,coyote
2276,1,0,1,coyote
2277,0,0,0,coyote
2278,1,0,0,coyote
2279,1,0,1,coyote
2280,0,1,0,coyote
2281,1,0,1,coyote
2282,0,0,0,coyote
2283,0,0,0,coyote
2284,0,0,1,coyote
2285,0,1,1,coyote
2286,0,0,0,coyote
2287,0,0,0,coyote
2288,0,0,0,coyote
2289,0,0,0,coyote
2290,0,1,0,coyote
2291,0,0,0,coyote
2292,1,0,0,coyote
2293,0,0,0,coyote
2294,0,0,0,coyote
2295,0,0,0,coyote
2296,1,0,0,coyote
2297,0,0,0,coyote
2298,1,0,0,coyote
2299,0,0,0,coyote
2300,0,0,0,coyote
2301,0,0,0,coyote
2302,0,0,0,coyote
2303,0,0,0,coyote
2304,0,0,0,coyote
2305,0,0,0,coyote
2306,0,0,1,coyote
2307,0,0,0,coyote
2308,0,0,0,coyote
2309,0,0,0,coyote
2310,0,0,0,coyote
2311,0,0,0,coyote
2312,1,0,0,coyote
2313,1,1,1,coyote
2314,1,0,0,coyote
2315,0,0,0,coyote
2316,1,0,0,coyote
2317,0,0,0,coyote
2318,0,0,1,coyote
2319,0,0,0,coyote
2320,1,0,1,coyote
2321,0,0,0,coyote
2322,0,0,0,coyote
2323,0,1,0,coyote
2324,0,0,0,coyote
2325,0,0,0,coyote
2326,0,1,1,coyote
2327,0,0,0,coyote
2328,0,0,0,coyote
2329,0,0,0,coyote
2330,0,0,0,coyote
2331,0,0,0,coyote
2332,0,0,0,coyote
2333,0,0,0,coyote
2334,0,0,0,coyote
2335,0,0,0,coyote
2336,0,0,0,coyote
2337,0,0,0,coyote
2338,1,1,1,coyote
2339,1,0,1,coyote
2340,0,0,0,coyote
2341,0,0,0,coyote
2342,0,0,0,coyote
2343,0,0,0,coyote
2344,0,0,0,coyote
2345,0,0,0,coyote
2346,0,0,0,coyote
2347,0,0,0,coyote
2348,0,0,0,coyote
2349,0,0,0,coyote
2350,0,0,0,coyote
2351,0,0,0,coyote
2352,0,0,0,coyote
2353,0,1,0,coyote
2354,1,0,0,coyote
2355,0,1,0,coyote
2356,0,0,0,coyote
2357,0,0,0,coyote
2358,0,0,0,coyote
2359,0,0,0,coyote
2360,0,0,0,coyote
2361,0,0,0,coyote
2362,0,0,0,coyote
2363,0,0,0,coyote
2364,1,0,0,coyote
2365,0,0,0,coyote
2366,1,0,0,coyote
2367,0,0,0,coyote
2368,1,0,1,coyote
2369,1,0,0,coyote
2370,0,0,0,coyote
2371,0,1,1,coyote
2372,0,0,0,coyote
2373,0,1,0,coyote
2374,0,0,0,coyote
2375,1,0,0,coyote
2376,0,0,0,coyote
2377,0,1,0,coyote
2378,1,0,0,coyote
2379,0,0,0,coyote
2380,0,0,0,coyote
2381,0,0,0,coyote
2382,0,0,0,coyote
2383,0,0,0,coyote
2384,0,0,0,coyote
2385,0,0,0,coyote
2386,0,0,0,coyote
2387,1,0,1,coyote
2388,0,0,0,coyote
2389,0,0,0,coyote
2390,0,0,0,coyote
2391,0,0,0,coyote
2392,0,0,0,coyote
2393,0,0,0,coyote
2394,0,0,0,coyote
2395,0,0,1,coyote
2396,0,1,0,coyote
2397,0,0,1,coyote
2398,1,0,0,coyote
2399,1,0,1,coyote
2400,0,0,0,coyote
2401,0,0,0,coyote
2402,0,0,0,coyote
2403,0,0,0,coyote
2404,0,0,0,coyote
2405,0,0,0,coyote
2406,0,0,0,coyote
2407,0,0,0,coyote
2408,0,0,0,coyote
2409,0,0,0,coyote
2410,0,0,1,coyote
2411,1,1,1,coyote
2412,0,0,0,coyote
2413,0,0,0,coyote
2414,0,1,1,coyote
2415,0,0,0,coyote
2416,0,0,0,coyote
2417,0,0,0,coyote
2418,1,0,0,coyote
2419,0,0,0,coyote
2420,0,0,0,coyote
2421,0,0,0,coyote
2422,0,0,0,coyote
2423,0,1,1,coyote
2424,0,0,0,coyote
2425,0,0,0,coyote
2426,0,0,0,coyote
2427,0,0,0,coyote
2428,1,0,0,coyote
2429,0,0,0,coyote
2430,0,0,0,coyote
2431,0,0,0,coyote
2432,0,1,0,coyote
2433,0,0,0,coyote
2434,0,0,0,coyote
2435,0,0,0,coyote
2436,0,0,0,coyote
2437,0,0,0,coyote
2438,1,0,1,coyote
2439,0,0,0,coyote
2440,0,0,0,coyote
2441,0,0,1,coyote
2442,0,0,0,coyote
2443,0,0,0,coyote
2444,0,0,1,coyote
2445,0,0,0,coyote
2446,0,0,1,coyote
2447,0,0,0,coyote
2448,0,0,0,coyote
2449,0,0,0,coyote
2450,0,0,0,coyote
2451,1,0,0,coyote
2452,0,0,0,coyote
2453,0,0,0,coyote
2454,0,0,0,coyote
2455,0,0,0,coyote
2456,0,0,0,coyote
2457,0,0,0,coyote
2458,0,0,0,coyote
2459,1,1,1,coyote
2460,0,0,0,coyote
2461,0,1,0,coyote
2462,1,1,1,coyote
2463,0,0,0,coyote
2464,0,0,0,coyote
2465,0,0,0,coyote
2466,0,0,0,coyote
2467,0,1,0,coyote
2468,0,0,1,coyote
2469,0,0,0,coyote
2470,0,0,0,coyote
2471,0,1,0,coyote
2472,1,0,0,coyote
2473,0,0,0,coyote
2474,0,1,0,coyote
2475,0,0,0,coyote
2476,0,0,0,coyote
2477,0,0,0,coyote
2478,0,0,1,coyote
2479,1,1,1,coyote
2480,0,1,1,coyote
2481,1,0,0,coyote
2482,1,1,1,coyote
2483,1,1,0,coyote
2484,1,1,0,coyote
2485,0,0,0,coyote
2486,0,0,0,coyote
2487,1,1,1,coyote
2488,0,0,0,coyote
2489,0,0,0,coyote
2490,0,1,1,coyote
2491,0,0,0,coyote
2492,0,1,1,coyote
2493,0,0,1,coyote
2494,0,0,0,coyote
2495,0,1,1,coyote
2496,0,0,0,coyote
2497,0,0,0,coyote
2498,1,1,0,coyote
2499,0,0,0,coyote
2500,0,0,0,coyote
2501,1,1,0,coyote
2502,1,0,0,coyote
2503,1,0,0,coyote
2504,0,0,0,coyote
2505,0,0,0,coyote
2506,0,0,0,coyote
2507,0,0,0,coyote
2508,0,0,0,coyote
2509,0,1,0,coyote
2510,0,0,0,coyote
2511,0,0,0,coyote
2512,1,0,0,coyote
2513,0,0,0,coyote
2514,0,0,0,coyote
2515,1,0,1,coyote
2516,0,0,0,coyote
2517,0,0,0,coyote
2518,1,0,1,coyote
2519,1,1,0,coyote
2520,0,0,0,coyote
2521,0,0,0,coyote
2522,1,0,0,coyote
2523,1,0,0,coyote
2524,0,0,0,coyote
2525,0,0,1,coyote
2526,0,0,0,coyote
2527,0,0,0,coyote
2528,0,0,0,coyote
2529,0,0,0,coyote
2530,1,1,1,coyote
2531,0,0,0,coyote
2532,0,0,0,coyote
2533,1,0,1,coyote
2534,0,0,0,coyote
2535,0,0,0,coyote
2536,0,1,1,coyote
2537,1,0,0,coyote
2538,0,0,0,coyote
2539,0,0,0,coyote
2540,0,0,0,coyote
2541,0,0,0,coyote
2542,0,0,0,coyote
2543,0,0,0,coyote
2544,0,0,0,coyote
2545,0,1,0,coyote
2546,0,0,0,coyote
2547,1,0,0,coyote
2548,1,1,0,coyote
2549,0,0,0,coyote
2550,0,0,0,coyote
2551,0,0,0,coyote
2552,0,0,0,coyote
2553,0,0,0,coyote
2554,1,1,1,coyote
2555,0,0,0,coyote
2556,0,0,0,coyote
2557,0,0,0,coyote
2558,1,1,1,coyote
2559,0,0,0,coyote
2560,0,0,0,coyote
2561,0,0,0,coyote
2562,0,0,1,coyote
2563,0,0,0,coyote
2564,0,0,0,coyote
2565,1,1,1,coyote
2566,0,0,0,coyote
2567,0,0,0,coyote
2568,0,0,0,coyote
2569,0,0,0,coyote
2570,0,0,0,coyote
2571,1,0,0,coyote
2572,0,0,0,coyote
2573,1,1,0,coyote
2574,0,1,0,coyote
2575,0,0,1,coyote
2576,0,0,0,coyote
2577,0,0,0,coyote
2578,0,0,0,coyote
2579,0,0,0,coyote
2580,0,0,0,coyote
2581,1,1,1,coyote
2582,1,0,1,coyote
2583,0,0,1,coyote
2584,1,1,1,coyote
2585,0,0,0,coyote
2586,0,0,1,coyote
2587,1,1,0,coyote
2588,0,1,1,coyote
2589,0,0,0,coyote
2590,0,0,0,coyote
2591,0,0,0,coyote
2592,0,0,0,coyote
2593,0,0,0,coyote
2594,0,0,0,coyote
2595,0,0,0,coyote
2596,0,0,0,coyote
2597,0,0,0,coyote
2598,0,0,0,coyote
2599,1,0,0,coyote
2600,0,0,0,coyote
2601,0,0,0,coyote
2602,0,0,0,coyote
2603,0,0,0,coyote
2604,0,0,0,coyote
2605,0,0,0,coyote
2606,0,0,0,coyote
2607,0,0,1,coyote
2608,0,0,0,coyote
2609,0,1,0,coyote
2610,1,0,1,coyote
2611,0,0,0,coyote
2612,0,0,0,coyote
2613,0,0,0,coyote
2614,0,0,0,coyote
2615,0,0,0,coyote
2616,0,0,0,coyote
2617,0,0,0,coyote
2618,0,0,0,coyote
2619,0,0,1,coyote
2620,0,0,0,coyote
2621,0,0,0,coyote
2622,0,0,0,coyote
2623,0,0,0,coyote
2624,0,0,0,coyote
2625,0,1,0,coyote
2626,0,0,0,coyote
2627,0,0,0,coyote
2628,0,0,1,coyote
2629,0,0,0,coyote
2630,0,0,0,coyote
2631,0,0,0,coyote
2632,0,0,0,coyote
2633,0,0,0,coyote
2634,0,0,0,coyote
2635,0,0,0,coyote
2636,0,0,0,coyote
2637,1,1,1,coyote
2638,1,0,0,coyote
2639,0,1,0,coyote
2640,0,0,0,coyote
2641,0,0,0,coyote
2642,0,0,0,coyote
2643,0,0,0,coyote
2644,1,1,0,coyote
2645,0,0,0,coyote
2646,0,0,0,coyote
2647,0,0,0,coyote
2648,0,0,0,coyote
2649,0,0,0,coyote
2650,0,0,1,coyote
2651,0,0,0,coyote
2652,0,0,0,coyote
2653,0,0,0,coyote
2654,0,0,0,coyote
2655,0,0,0,coyote
2656,0,0,0,coyote
2657,0,0,0,coyote
2658,0,0,0,coyote
2659,0,0,0,coyote
2660,1,0,0,coyote
2661,0,0,0,coyote
2662,0,0,0,coyote
2663,0,0,0,coyote
2664,0,0,0,coyote
2665,0,0,0,coyote
2666,0,0,0,coyote
2667,0,0,0,coyote
2668,0,1,0,coyote
2669,0,0,0,coyote
2670,0,0,0,coyote
2671,0,0,0,coyote
2672,0,0,0,coyote
2673,0,1,0,coyote
2674,1,1,1,coyote
2675,0,0,0,coyote
2676,0,0,0,coyote
2677,0,0,0,coyote
2678,0,0,0,coyote
2679,0,0,0,coyote
2680,0,0,0,coyote
2681,0,0,0,coyote
2682,1,0,0,coyote
2683,0,0,0,coyote
2684,0,0,0,coyote
2685,0,1,0,coyote
2686,0,0,0,coyote
2687,0,0,0,coyote
2688,1,1,1,coyote
2689,0,0,0,coyote
2690,1,0,1,coyote
2691,0,0,0,coyote
2692,0,0,0,coyote
2693,0,1,0,coyote
2694,0,0,0,coyote
2695,1,0,1,coyote
2696,0,0,0,coyote
2697,0,0,0,coyote
2698,1,1,0,coyote
2699,0,0,0,coyote
2700,0,0,0,coyote
2701,1,1,1,coyote
2702,0,0,0,coyote
2703,0,0,0,coyote
2704,1,0,0,coyote
2705,0,0,0,coyote
2706,0,1,0,coyote
2707,0,0,0,coyote
2708,0,0,0,coyote
2709,1,0,1,coyote
2710,0,0,0,coyote
2711,0,0,1,coyote
2712,0,0,0,coyote
2713,0,0,0,coyote
2714,0,0,0,coyote
2715,1,1,1,coyote
2716,1,0,1,coyote
2717,0,0,1,coyote
2718,0,0,0,coyote
2719,0,0,0,coyote
2720,0,0,0,coyote
2721,0,0,0,coyote
2722,0,0,0,coyote
2723,0,0,0,coyote
2724,0,0,0,coyote
2725,0,0,0,coyote
2726,0,1,0,coyote
2727,0,0,0,coyote
2728,0,0,0,coyote
2729,0,1,1,coyote
2730,0,0,0,coyote
2731,0,1,1,coyote
2732,1,1,0,coyote
2733,0,0,0,coyote
2734,1,0,1,coyote
2735,0,0,0,coyote
2736,0,1,0,coyote
2737,0,0,0,coyote
2738,0,0,0,coyote
2739,0,0,0,coyote
2740,0,0,0,coyote
2741,0,0,0,coyote
2742,0,0,0,coyote
2743,0,1,0,coyote
2744,0,0,0,coyote
2745,0,0,0,coyote
2746,0,1,0,coyote
2747,0,0,0,coyote
2748,0,0,0,coyote
2749,0,1,0,coyote
2750,0,0,0,coyote
2751,0,0,0,coyote
2752,1,0,0,coyote
2753,0,0,0,coyote
2754,0,0,0,coyote
2755,0,0,0,coyote
2756,0,0,0,coyote
2757,0,0,0,coyote
2758,0,0,0,coyote
2759,0,0,0,coyote
2760,0,0,0,coyote
2761,0,0,0,coyote
2762,1,1,1,coyote
2763,0,0,0,coyote
2764,0,0,0,coyote
2765,0,0,0,coyote
2766,1,1,1,coyote
2767,0,0,0,coyote
2768,0,0,0,coyote
2769,0,0,0,coyote
2770,0,0,0,coyote
2771,0,0,0,coyote
2772,0,0,1,coyote
2773,0,0,0,coyote
2774,0,0,0,coyote
2775,0,0,0,coyote
2776,0,0,0,coyote
2777,0,0,0,coyote
2778,0,0,0,coyote
2779,0,0,0,coyote
2780,0,0,0,coyote
2781,0,0,1,coyote
2782,0,0,0,coyote
2783,0,0,1,coyote
2784,0,0,0,coyote
2785,0,0,0,coyote
2786,0,0,0,coyote
2787,0,0,1,coyote
2788,0,0,0,coyote
2789,0,0,0,coyote
2790,0,0,0,coyote
2791,0,0,0,coyote
2792,0,0,0,coyote
2793,1,1,0,coyote
2794,1,0,0,coyote
2795,0,0,0,coyote
2796,0,0,0,coyote
2797,1,0,1,coyote
2798,0,0,0,coyote
2799,0,1,0,coyote
2800,1,0,0,coyote
2801,0,0,0,coyote
2802,0,0,0,coyote
2803,1,0,0,coyote
2804,1,0,0,coyote
2805,0,0,0,coyote
2806,0,0,0,coyote
2807,0,0,0,coyote
2808,1,0,0,coyote
2809,1,0,1,coyote
2810,0,0,0,coyote
2811,0,0,0,coyote
2812,0,0,0,coyote
2813,0,0,0,coyote
2814,1,0,0,coyote
2815,1,1,0,coyote
2816,0,0,0,coyote
2817,0,0,0,coyote
2818,0,0,0,coyote
2819,0,0,0,coyote
2820,1,0,1,coyote
2821,0,0,0,coyote
2822,0,0,0,coyote
2823,0,0,0,coyote
2824,0,0,0,coyote
2825,0,0,0,coyote
2826,0,0,0,coyote
2827,1,0,0,coyote
2828,0,0,0,coyote
2829,0,0,0,coyote
2830,0,0,0,coyote
2831,0,0,0,coyote
2832,0,0,0,coyote
2833,0,0,0,coyote
2834,1,0,0,coyote
2835,0,0,0,coyote
2836,0,0,0,coyote
2837,0,0,0,coyote
2838,1,1,1,coyote
2839,0,1,0,coyote
2840,0,1,1,coyote
2841,0,0,0,coyote
2842,0,0,0,coyote
2843,1,1,0,coyote
2844,0,0,0,coyote
2845,0,0,0,coyote
2846,0,0,0,coyote
2847,1,1,0,coyote
2848,0,0,0,coyote
2849,0,1,1,coyote
2850,0,0,0,coyote
2851,0,0,0,coyote
2852,0,1,1,coyote
2853,0,0,0,coyote
2854,0,0,0,coyote
2855,0,0,0,coyote
2856,0,0,0,coyote
2857,0,1,0,coyote
2858,0,0,0,coyote
2859,0,0,1,coyote
2860,0,0,0,coyote
2861,0,0,0,coyote
2862,0,0,0,coyote
2863,0,0,0,coyote
2864,0,0,0,coyote
2865,0,0,0,coyote
2866,0,1,0,coyote
2867,0,0,0,coyote
2868,0,0,0,coyote
2869,0,0,0,coyote
2870,0,1,0,coyote
2871,0,0,0,coyote
2872,0,0,0,coyote
2873,0,0,0,coyote
2874,0,0,0,coyote
2875,0,0,0,red_fox
2876,0,0,0,red_fox
2877,0,0,1,red_fox
2878,0,0,0,red_fox
2879,0,0,0,red_fox
2880,1,1,1,red_fox
2881,0,0,0,red_fox
2882,0,0,0,red_fox
2883,0,0,0,red_fox
2884,0,0,0,red_fox
2885,0,1,0,red_fox
2886,0,0,0,red_fox
2887,1,0,0,red_fox
2888,0,0,0,red_fox
2889,0,1,0,red_fox
2890,0,0,0,red_fox
2891,1,0,0,red_fox
2892,1,1,0,red_fox
2893,0,1,1,red_fox
2894,1,0,0,red_fox
2895,0,0,0,red_fox
2896,0,0,0,red_fox
2897,0,0,0,red_fox
2898,0,0,0,red_fox
2899,0,0,0,red_fox
2900,1,0,1,red_fox
2901,0,0,0,red_fox
2902,0,0,0,red_fox
2903,0,0,0,red_fox
2904,0,1,1,red_fox
2905,1,1,1,red_fox
2906,0,0,0,red_fox
2907,1,1,1,red_fox
2908,1,0,1,red_fox
2909,1,1,0,red_fox
2910,0,0,0,red_fox
2911,0,0,0,red_fox
2912,0,0,0,red_fox
2913,0,0,0,red_fox
2914,0,0,0,red_fox
2915,0,0,0,red_fox
2916,0,0,0,red_fox
2917,0,0,0,red_fox
2918,0,0,0,red_fox
2919,0,0,0,red_fox
2920,0,0,0,red_fox
2921,0,0,0,red_fox
2922,0,0,0,red_fox
2923,0,0,0,red_fox
2924,0,0,0,red_fox
2925,0,0,0,red_fox
2926,0,0,0,red_fox
2927,0,0,0,red_fox
2928,0,0,0,red_fox
2929,0,0,0,red_fox
2930,0,0,0,red_fox
2931,0,0,0,red_fox
2932,0,0,0,red_fox
2933,0,0,0,red_fox
2934,0,0,0,red_fox
2935,0,0,0,red_fox
2936,0,0,0,red_fox
2937,0,0,0,red_fox
2938,0,0,0,red_fox
2939,0,0,0,red_fox
2940,0,0,0,red_fox
2941,0,0,0,red_fox
2942,0,0,0,red_fox
2943,0,0,0,red_fox
2944,0,0,0,red_fox
2945,0,0,0,red_fox
2946,0,0,0,red_fox
2947,0,0,0,red_fox
2948,0,0,0,red_fox
2949,0,0,0,red_fox
2950,0,0,0,red_fox
2951,0,0,0,red_fox
2952,0,0,0,red_fox
2953,0,0,0,red_fox
2954,0,0,0,red_fox
2955,0,0,0,red_fox
2956,0,0,0,red_fox
2957,0,0,0,red_fox
2958,0,0,0,red_fox
2959,0,0,0,red_fox
2960,0,0,0,red_fox
2961,0,0,0,red_fox
2962,0,0,0,red_fox
2963,0,0,0,red_fox
2964,0,0,0,red_fox
2965,0,0,0,red_fox
2966,0,0,0,red_fox
2967,0,0,0,red_fox
2968,0,0,0,red_fox
2969,0,0,0,red_fox
2970,0,0,0,red_fox
2971,0,0,0,red_fox
2972,0,0,0,red_fox
2973,0,0,0,red_fox
2974,0,0,0,red_fox
2975,0,0,0,red_fox
2976,0,0,0,red_fox
2977,0,0,0,red_fox
2978,0,0,0,red_fox
2979,0,0,0,red_fox
2980,0,0,0,red_fox
2981,0,0,0,red_fox
2982,0,0,0,red_fox
2983,0,0,0,red_fox
2984,0,0,0,red_fox
2985,0,0,0,red_fox
2986,0,0,0,red_fox
2987,0,0,0,red_fox
2988,0,0,0,red_fox
2989,0,0,0,red_fox
2990,0,0,0,red_fox
2991,0,0,0,red_fox
2992,0,0,0,red_fox
2993,0,0,0,red_fox
2994,0,0,0,red_fox
2995,0,0,0,red_fox
2996,0,0,0,red_fox
2997,0,0,0,red_fox
2998,0,0,0,red_fox
2999,0,0,0,red_fox
3000,0,0,0,red_fox
3001,0,0,0,red_fox
3002,0,0,0,red_fox
3003,0,0,0,red_fox
3004,0,0,0,red_fox
3005,0,0,0,red_fox
3006,0,0,0,red_fox
3007,0,0,0,red_fox
3008,0,0,0,red_fox
3009,0,0,0,red_fox
3010,0,0,0,red_fox
3011,0,0,0,red_fox
3012,0,0,0,red_fox
3013,0,1,0,red_fox
3014,0,0,0,red_fox
3015,1,0,0,red_fox
3016,0,1,1,red_fox
3017,0,0,0,red_fox
3018,0,0,0,red_fox
3019,1,0,1,red_fox
3020,0,1,0,red_fox
3021,0,0,0,red_fox
3022,0,0,0,red_fox
3023,0,0,0,red_fox
3024,0,0,0,red_fox
3025,1,1,0,red_fox
3026,0,0,0,red_fox
3027,0,0,0,red_fox
3028,1,1,0,red_fox
3029,0,1,0,red_fox
3030,0,0,0,red_fox
3031,0,0,0,red_fox
3032,0,0,0,red_fox
3033,0,0,0,red_fox
3034,0,0,1,red_fox
3035,0,0,0,red_fox
3036,0,0,1,red_fox
3037,0,0,0,red_fox
3038,0,0,0,red_fox
3039,0,0,1,red_fox
3040,0,0,0,red_fox
3041,0,0,0,red_fox
3042,0,0,0,red_fox
3043,0,0,0,red_fox
3044,0,0,0,red_fox
3045,0,1,0,red_fox
3046,0,0,1,red_fox
3047,0,0,0,red_fox
3048,1,0,1,red_fox
3049,0,0,0,red_fox
3050,0,0,0,red_fox
3051,0,0,0,red_fox
3052,0,0,0,red_fox
3053,1,1,1,red_fox
3054,0,0,0,red_fox
3055,0,0,0,red_fox
3056,0,0,1,red_fox
3057,0,0,0,red_fox
3058,0,1,0,red_fox
3059,0,1,0,red_fox
3060,0,0,1,red_fox
3061,0,0,0,red_fox
3062,0,0,0,red_fox
3063,0,0,0,red_fox
3064,0,0,0,red_fox
3065,0,0,0,red_fox
3066,0,0,0,red_fox
3067,0,0,0,red_fox
3068,0,0,0,red_fox
3069,0,0,0,red_fox
3070,0,0,0,red_fox
3071,0,0,0,red_fox
3072,0,0,0,red_fox
3073,0,0,0,red_fox
3074,0,0,0,red_fox
3075,0,0,0,red_fox
3076,0,0,0,red_fox
3077,0,0,0,red_fox
3078,0,0,0,red_fox
3079,0,0,0,red_fox
3080,0,0,0,red_fox
3081,0,0,0,red_fox
3082,0,0,0,red_fox
3083,0,0,0,red_fox
3084,0,0,0,red_fox
3085,0,0,0,red_fox
3086,0,0,0,red_fox
3087,0,0,0,red_fox
3088,0,0,0,red_fox
3089,0,0,0,red_fox
3090,0,0,0,red_fox
3091,0,0,0,red_fox
3092,0,0,0,red_fox
3093,0,0,0,red_fox
3094,0,0,0,red_fox
3095,0,0,0,red_fox
3096,0,0,0,red_fox
3097,0,0,0,red_fox
3098,0,0,0,red_fox
3099,0,0,0,red_fox
3100,0,0,0,red_fox
3101,0,0,0,red_fox
3102,0,0,0,red_fox
3103,0,0,0,red_fox
3104,0,0,0,red_fox
3105,0,0,0,red_fox
3106,0,0,0,red_fox
3107,0,0,0,red_fox
3108,0,0,0,red_fox
3109,0,0,0,red_fox
3110,0,0,0,red_fox
3111,0,0,0,red_fox
3112,0,0,0,red_fox
3113,0,0,0,red_fox
3114,0,0,0,red_fox
3115,0,0,0,red_fox
3116,0,0,0,red_fox
3117,0,0,0,red_fox
3118,0,0,0,red_fox
3119,0,0,0,red_fox
3120,0,0,0,red_fox
3121,0,0,0,red_fox
3122,0,0,0,red_fox
3123,0,0,0,red_fox
3124,0,0,0,red_fox
3125,0,0,0,red_fox
3126,0,0,0,red_fox
3127,0,0,0,red_fox
3128,0,0,0,red_fox
3129,0,0,0,red_fox
3130,0,0,0,red_fox
3131,0,0,0,red_fox
3132,0,0,0,red_fox
3133,0,0,0,red_fox
3134,0,0,0,red_fox
3135,0,0,0,red_fox
3136,0,0,0,red_fox
3137,0,0,0,red_fox
3138,0,0,0,red_fox
3139,0,0,0,red_fox
3140,0,0,0,red_fox
3141,0,0,0,red_fox
3142,0,0,0,red_fox
3143,0,0,0,red_fox
3144,0,0,0,red_fox
3145,0,0,0,red_fox
3146,0,0,0,red_fox
3147,0,0,0,red_fox
3148,0,0,0,red_fox
3149,0,0,0,red_fox
3150,0,0,0,red_fox
3151,0,0,0,red_fox
3152,0,0,0,red_fox
3153,0,0,0,red_fox
3154,0,0,0,red_fox
3155,0,0,0,red_fox
3156,0,0,0,red_fox
3157,0,0,0,red_fox
3158,0,0,0,red_fox
3159,0,0,0,red_fox
3160,0,0,0,red_fox
3161,0,0,0,red_fox
3162,0,0,0,red_fox
3163,0,0,0,red_fox
3164,0,0,0,red_fox
3165,0,0,0,red_fox
3166,0,0,0,red_fox
3167,0,0,0,red_fox
